SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,NAN
10010136,692,92,2,0.0,257,5,52,2,1,129,0.12790697674418605,109,3,1,264,0.1744186046511628,250,3,1,380,0.16279069767441862,250,1,1,1447,0.29069767441860467,250,2,1,1479,0.2441860465116279,
10010136,770,51,2,0.0,148,5,53,2,1,190,0.078125,171,1,1,427,0.15625,250,2,1,439,0.09375,250,1,1,729,0.328125,250,3,1,736,0.34375,
10010136,772,53,2,0.0,190,5,51,2,1,148,0.07142857142857142,124,3,1,346,0.12857142857142856,250,1,1,729,0.3142857142857143,250,3,1,736,0.2,250,2,1,1054,0.2857142857142857,
10010136,791,53,2,0.0,249,5,7,2,1,50,0.08974358974358974,250,1,1,729,0.10256410256410256,250,1,1,886,0.34615384615384615,250,2,1,996,0.1794871794871795,250,2,1,1054,0.28205128205128205,
10050016,1249,176,1,0.0,551,5,74,2,1,159,0.07758620689655173,215,1,1,558,0.19827586206896552,250,1,1,1274,0.29310344827586204,250,2,1,1361,0.23275862068965517,250,0,0,2336,0.19827586206896552,
10050016,1268,88,1,0.4,610,5,1,1,0,60,0.10317460317460317,172,1,1,493,0.24603174603174602,250,2,1,863,0.23809523809523808,10,2,2,877,0.2619047619047619,250,0,0,2336,0.15079365079365079,
10050016,1155,71,2,0.4,273,5,44,1,1,280,0.16666666666666666,3,1,0,558,0.13095238095238096,250,2,1,819,0.20238095238095238,15,2,2,1005,0.2261904761904762,250,1,1,1274,0.27380952380952384,
10050016,1182,240,2,0.4,637,5,10,2,2,877,0.07692307692307693,1,1,0,916,0.12307692307692308,250,3,1,1065,0.24615384615384617,250,2,1,1319,0.27692307692307694,250,3,1,1436,0.27692307692307694,
10050016,1204,126,2,0.0,285,5,74,2,1,159,0.10227272727272728,157,3,1,463,0.2727272727272727,250,2,1,552,0.23863636363636365,250,1,1,1274,0.3181818181818182,250,3,1,1445,0.06818181818181818,
10050016,1246,74,2,0.0,159,5,126,2,1,285,0.140625,157,3,1,463,0.203125,176,1,1,551,0.140625,250,1,1,1274,0.25,250,2,1,1361,0.265625,
10030197,1606,217,1,0.0,516,5,250,2,1,411,0.15254237288135594,87,2,1,486,0.1271186440677966,250,1,1,794,0.19491525423728814,250,1,1,1548,0.211864406779661,250,0,0,3164,0.3135593220338983,
10030197,1611,130,1,0.0,217,5,250,2,1,537,0.10294117647058823,250,2,1,637,0.29411764705882354,250,1,1,687,0.19117647058823528,250,1,1,1271,0.16176470588235295,250,0,0,3164,0.25,
10030197,1702,128,1,0.0,389,5,24,1,1,71,0.08163265306122448,250,1,1,687,0.17346938775510204,250,2,1,775,0.25510204081632654,250,2,1,1213,0.1836734693877551,250,0,0,3164,0.30612244897959184,
10030197,1492,100,2,0.0,324,5,74,2,1,255,0.11702127659574468,145,3,1,286,0.14893617021276595,250,3,1,752,0.32978723404255317,250,2,1,1060,0.1276595744680851,250,1,1,1548,0.2765957446808511,
10030197,1508,74,2,0.0,255,5,100,2,1,324,0.14102564102564102,250,3,1,752,0.1282051282051282,250,2,1,1075,0.28205128205128205,250,1,1,1271,0.16666666666666666,250,1,1,1548,0.28205128205128205,
10030197,1562,87,2,0.0,486,5,200,3,1,321,0.17,250,2,1,411,0.23,217,1,1,516,0.15,250,2,1,1060,0.22,250,1,1,1548,0.23,
10030197,1578,250,2,0.2,411,5,200,3,1,321,0.17,87,2,1,486,0.23,217,1,1,516,0.18,250,2,2,701,0.2,250,1,1,794,0.22,
10030197,1697,135,2,0.0,220,5,250,2,1,537,0.13513513513513514,147,3,1,603,0.3108108108108108,250,1,1,687,0.21621621621621623,250,2,1,775,0.20270270270270271,250,3,1,922,0.13513513513513514,
10030197,1730,250,2,0.0,665,5,163,3,1,351,0.14393939393939395,250,3,1,581,0.19696969696969696,250,1,1,637,0.21212121212121213,250,2,1,888,0.30303030303030304,250,2,1,1304,0.14393939393939395,
10050011,307,90,1,0.2,424,5,1,1,0,144,0.12037037037037036,218,2,1,443,0.18518518518518517,250,2,1,470,0.25925925925925924,250,1,1,704,0.08333333333333333,250,0,0,2265,0.35185185185185186,
10050011,310,92,1,0.2,253,5,248,2,1,547,0.16216216216216217,250,2,1,702,0.2972972972972973,7,1,0,706,0.17567567567567569,250,1,1,727,0.12162162162162163,250,0,0,2265,0.24324324324324326,
10050011,381,31,1,0.4,127,5,8,2,1,39,0.08928571428571429,80,2,2,262,0.19642857142857142,1,1,0,427,0.30357142857142855,158,1,1,488,0.19642857142857142,250,0,0,2265,0.21428571428571427,
10050011,342,113,2,0.4,291,5,32,3,2,107,0.1,248,2,1,547,0.23333333333333334,250,2,1,692,0.24444444444444444,7,1,0,706,0.15555555555555556,250,3,1,1221,0.26666666666666666,
10050011,386,132,2,0.8,412,5,147,3,2,520,0.16346153846153846,1,1,0,607,0.09615384615384616,250,3,1,741,0.10576923076923077,109,2,2,752,0.25,147,2,2,1584,0.38461538461538464,
10050011,407,8,2,0.4,39,5,31,1,1,127,0.16666666666666666,80,2,2,262,0.26666666666666666,1,1,0,427,0.23333333333333334,250,3,1,455,0.06666666666666667,250,2,1,1173,0.26666666666666666,
10010109,710,97,1,0.0,267,5,29,2,1,125,0.11627906976744186,250,2,1,410,0.26744186046511625,137,1,1,539,0.1744186046511628,250,1,1,1003,0.2441860465116279,250,0,0,2644,0.19767441860465115,
10010109,613,161,2,0.2,305,5,162,2,1,311,0.11627906976744186,203,2,2,334,0.06976744186046512,250,3,1,580,0.2441860465116279,250,3,1,664,0.2441860465116279,250,1,1,1403,0.32558139534883723,
10010109,635,250,2,0.0,792,5,250,3,1,420,0.16,250,3,1,479,0.18,250,2,1,849,0.20666666666666667,250,1,1,1084,0.2,250,2,1,1397,0.25333333333333335,
10010109,737,29,2,0.0,125,5,97,1,1,267,0.17543859649122806,250,2,1,410,0.14035087719298245,250,3,1,526,0.22807017543859648,250,2,1,614,0.14035087719298245,250,1,1,1003,0.3157894736842105,
10010109,804,102,2,0.0,409,5,111,3,1,325,0.13829787234042554,250,2,1,614,0.23404255319148937,250,3,1,913,0.24468085106382978,250,1,1,1003,0.0851063829787234,250,2,1,1627,0.2978723404255319,
10010109,807,99,2,0.4,239,5,140,3,2,343,0.0875,189,2,2,354,0.1375,250,2,1,556,0.175,250,1,1,616,0.2375,250,3,1,1410,0.3625,
10010109,853,147,2,0.2,292,5,189,2,2,354,0.21428571428571427,250,3,1,628,0.17857142857142858,250,1,1,710,0.17857142857142858,250,3,1,1080,0.20238095238095238,250,2,1,1627,0.2261904761904762,
10030190,452,22,2,0.2,42,5,76,3,1,241,0.15625,164,2,2,480,0.34375,134,1,1,538,0.21875,250,1,1,620,0.125,250,2,1,1255,0.15625,
10030190,617,123,2,0.0,333,5,66,3,1,132,0.07608695652173914,200,2,1,323,0.11956521739130435,101,3,1,347,0.2717391304347826,250,2,1,1408,0.33695652173913043,250,1,1,1568,0.1956521739130435,
10050018,965,77,1,0.8,454,5,27,2,2,189,0.2037037037037037,3,1,0,349,0.25,74,2,2,654,0.23148148148148148,5,1,0,1057,0.07407407407407407,250,0,0,2301,0.24074074074074073,
10050018,921,38,2,1.0,173,5,27,2,2,189,0.203125,13,3,2,238,0.1875,6,2,2,328,0.109375,5,1,0,1057,0.296875,75,3,2,1272,0.203125,
10050018,938,108,2,0.8,328,5,57,2,2,215,0.11956521739130435,3,1,0,349,0.17391304347826086,160,3,2,649,0.18478260869565216,74,2,2,654,0.2826086956521739,250,1,1,907,0.2391304347826087,
10050018,1048,112,2,0.6,385,5,9,2,2,571,0.18269230769230768,154,2,1,635,0.19230769230769232,153,3,2,668,0.08653846153846154,5,1,0,1161,0.27884615384615385,250,3,1,1176,0.25961538461538464,
10010100,830,200,1,0.2,551,5,66,2,1,209,0.19827586206896552,250,1,1,657,0.2413793103448276,250,2,1,1169,0.05172413793103448,109,1,2,1251,0.23275862068965517,250,0,0,2516,0.27586206896551724,
10010100,912,97,1,0.4,416,5,10,1,0,41,0.07692307692307693,106,2,2,354,0.21153846153846154,250,2,1,587,0.15384615384615385,109,1,2,1251,0.27884615384615385,250,0,0,2516,0.27884615384615385,
10010100,741,90,2,0.0,131,5,31,2,1,135,0.18518518518518517,250,3,1,358,0.2037037037037037,250,1,1,469,0.25925925925925924,250,3,1,890,0.16666666666666666,250,2,1,1110,0.18518518518518517,
10010100,769,31,2,0.0,135,5,28,2,1,56,0.0625,90,2,1,131,0.15625,193,2,1,339,0.296875,250,3,1,358,0.25,250,1,1,469,0.234375,
10010100,799,28,2,0.0,56,5,9,1,0,43,0.1111111111111111,31,2,1,135,0.1111111111111111,193,2,1,339,0.25,250,1,1,469,0.3055555555555556,250,1,1,624,0.2222222222222222,
10010100,901,183,2,0.2,533,5,22,2,1,103,0.04838709677419355,250,3,1,546,0.16129032258064516,250,3,1,1084,0.28225806451612906,109,1,2,1251,0.22580645161290322,250,2,1,1677,0.28225806451612906,
10010100,977,41,2,0.0,87,5,35,3,1,73,0.0625,98,2,1,406,0.2708333333333333,250,2,1,587,0.2916666666666667,250,3,1,672,0.16666666666666666,250,1,1,1058,0.20833333333333334,
10030164,719,60,1,0.2,226,5,9,2,1,61,0.10810810810810811,33,1,1,215,0.20270270270270271,58,2,2,947,0.22972972972972974,250,1,1,1281,0.21621621621621623,250,0,0,2863,0.24324324324324326,
10030164,742,33,1,0.6,215,5,60,1,1,226,0.19736842105263158,9,2,2,534,0.13157894736842105,9,1,0,873,0.13157894736842105,58,2,2,947,0.3157894736842105,250,0,0,2863,0.2236842105263158,
10030164,575,150,2,0.4,260,5,10,1,0,445,0.25609756097560976,139,2,2,464,0.2682926829268293,247,2,1,621,0.23170731707317074,250,1,1,791,0.15853658536585366,250,3,1,1152,0.08536585365853659,
10030164,586,50,2,0.2,251,5,214,3,2,452,0.2375,250,1,1,750,0.2875,250,1,1,791,0.1125,250,2,1,885,0.2875,250,2,1,1003,0.075,
10030164,701,113,2,0.4,377,5,250,3,2,703,0.14893617021276595,250,3,2,980,0.18085106382978725,250,2,1,1321,0.18085106382978725,250,2,1,1391,0.23404255319148937,250,1,1,1421,0.2553191489361702,
10050027,669,136,1,0.6,523,5,5,1,0,101,0.1440677966101695,19,2,2,136,0.15254237288135594,119,2,1,265,0.1440677966101695,37,1,2,1342,0.3389830508474576,250,0,0,2618,0.22033898305084745,
10050027,703,240,1,0.2,474,5,3,1,0,20,0.057692307692307696,250,1,1,886,0.20192307692307693,250,2,1,1057,0.18269230769230768,250,2,2,1119,0.2403846153846154,250,0,0,2618,0.3173076923076923,
10050027,752,115,1,0.4,590,5,6,2,1,38,0.06349206349206349,11,1,2,678,0.25396825396825395,169,2,2,785,0.23809523809523808,250,1,1,1142,0.19047619047619047,250,0,0,2618,0.25396825396825395,
10050027,597,250,2,0.2,805,5,145,1,1,359,0.07534246575342465,250,2,1,938,0.22602739726027396,250,1,1,982,0.2671232876712329,250,2,2,1192,0.2328767123287671,250,3,1,1693,0.19863013698630136,
10050027,649,47,2,0.0,197,5,46,2,1,253,0.08108108108108109,145,1,1,359,0.02702702702702703,250,1,1,886,0.35135135135135137,250,2,1,938,0.24324324324324326,250,3,1,1296,0.2972972972972973,
10050027,708,62,2,0.6,256,5,148,3,1,271,0.08108108108108109,19,2,2,478,0.14864864864864866,76,3,2,668,0.2972972972972973,250,2,1,1073,0.3108108108108108,37,1,2,1342,0.16216216216216217,
10050020,1498,8,1,0.4,81,5,15,2,1,108,0.0625,33,1,1,129,0.25,19,1,2,891,0.25,35,2,2,956,0.16666666666666666,250,0,0,2357,0.2708333333333333,
10050020,1518,33,1,0.4,129,5,8,1,0,81,0.20689655172413793,15,2,1,108,0.2413793103448276,1,1,0,221,0.13793103448275862,2,2,2,477,0.1896551724137931,250,0,0,2357,0.22413793103448276,
10050020,1603,19,1,0.4,54,5,1,1,0,413,0.08823529411764706,111,1,1,430,0.14705882352941177,185,2,1,655,0.23529411764705882,119,2,2,1016,0.23529411764705882,250,0,0,2357,0.29411764705882354,
10050020,1608,111,1,0.4,430,5,19,1,1,54,0.049019607843137254,231,2,1,522,0.13725490196078433,44,1,2,737,0.28431372549019607,119,2,2,1016,0.2647058823529412,250,0,0,2357,0.2647058823529412,
10050020,1507,15,2,0.4,108,5,8,1,0,81,0.05555555555555555,33,1,1,129,0.25925925925925924,123,3,1,383,0.25925925925925924,2,2,2,477,0.2037037037037037,35,2,2,956,0.2222222222222222,
10050020,1591,228,2,0.6,810,5,231,2,1,522,0.11940298507462686,44,1,2,737,0.23134328358208955,250,3,1,754,0.12686567164179105,45,2,2,896,0.208955223880597,250,3,2,1157,0.31343283582089554,
10010107,719,124,1,0.0,382,5,72,1,1,200,0.10185185185185185,250,2,1,735,0.17592592592592593,250,2,1,1343,0.25925925925925924,250,1,1,2066,0.09259259259259259,250,0,0,2822,0.37037037037037035,
10010107,724,72,1,0.0,200,5,250,2,1,334,0.17142857142857143,124,1,1,382,0.15714285714285714,250,1,1,1240,0.3142857142857143,250,2,1,1343,0.2,250,0,0,2822,0.15714285714285714,
10010107,678,250,2,0.0,735,5,124,1,1,382,0.1417910447761194,250,2,1,907,0.2537313432835821,250,3,1,972,0.15671641791044777,250,2,1,1343,0.21641791044776118,250,1,1,2066,0.23134328358208955,
10010107,856,117,2,0.0,457,5,31,2,1,204,0.16,136,2,1,339,0.14,250,1,1,1148,0.18,250,2,1,1292,0.23,250,3,1,1565,0.29,
10010107,882,151,2,0.0,353,5,136,2,1,339,0.14583333333333334,250,3,1,428,0.20833333333333334,250,2,1,470,0.1875,250,1,1,889,0.1875,250,1,1,1148,0.2708333333333333,
10010107,922,246,2,0.0,699,5,233,2,1,434,0.22727272727272727,250,3,1,562,0.17424242424242425,250,1,1,889,0.015151515151515152,250,2,1,936,0.2878787878787879,250,1,1,2048,0.29545454545454547,
10010107,925,233,2,0.0,434,5,250,2,1,470,0.09821428571428571,250,3,1,505,0.16964285714285715,250,3,1,562,0.125,246,2,1,699,0.26785714285714285,250,1,1,889,0.3392857142857143,
10030138,945,250,1,0.0,562,5,250,2,1,289,0.125,201,2,1,460,0.26666666666666666,250,1,1,869,0.16666666666666666,250,1,1,1060,0.20833333333333334,250,0,0,2369,0.23333333333333334,
10030138,947,250,1,0.0,597,5,221,2,1,555,0.2619047619047619,250,1,1,782,0.15873015873015872,250,2,1,1024,0.1984126984126984,250,1,1,1071,0.19047619047619047,250,0,0,2369,0.19047619047619047,
10030138,1015,16,1,0.0,130,5,7,1,0,58,0.05172413793103448,26,2,1,76,0.05172413793103448,61,1,1,174,0.22413793103448276,250,1,1,1060,0.39655172413793105,250,0,0,2369,0.27586206896551724,
10030138,1020,61,1,0.0,174,5,26,2,1,76,0.15625,16,1,1,130,0.203125,250,1,1,1071,0.296875,250,2,1,1529,0.265625,250,0,0,2369,0.078125,
10030138,843,63,2,0.2,154,5,165,2,1,363,0.14516129032258066,235,1,1,458,0.22580645161290322,121,3,1,553,0.0967741935483871,250,2,2,827,0.20967741935483872,250,2,1,1629,0.3225806451612903,
10030138,865,165,2,0.0,363,5,63,2,1,154,0.09,52,1,1,259,0.25,235,1,1,458,0.12,250,1,1,782,0.22,250,2,1,1629,0.32,
10030138,1031,26,2,0.0,76,5,16,1,1,130,0.07142857142857142,61,1,1,174,0.23809523809523808,250,1,1,1060,0.23809523809523808,250,2,1,1328,0.14285714285714285,250,2,1,1529,0.30952380952380953,
10050080,8,75,1,0.2,140,5,59,2,2,243,0.203125,250,1,1,566,0.265625,250,2,1,690,0.09375,250,1,1,1502,0.390625,250,0,0,2878,0.046875,
10050080,83,73,1,0.2,246,5,1,1,0,72,0.175,250,2,1,676,0.2625,250,1,1,1173,0.2875,250,1,1,1502,0.25,250,0,0,2878,0.025,
10050080,1743,119,1,0.2,564,5,1,1,0,23,0.05,250,2,1,603,0.06666666666666667,250,2,1,994,0.325,250,1,1,1223,0.23333333333333334,250,0,0,2878,0.325,
10050080,1760,114,1,0.0,317,5,39,2,1,157,0.13043478260869565,250,2,1,294,0.14130434782608695,250,1,1,566,0.2826086956521739,250,1,1,1223,0.16304347826086957,250,0,0,2878,0.2826086956521739,
10050080,80,114,2,0.2,197,5,136,3,2,326,0.109375,250,1,1,821,0.125,250,1,1,1173,0.28125,250,2,1,1247,0.21875,250,2,1,1416,0.265625,
10050080,1679,181,2,0.0,600,5,39,2,1,157,0.0546875,250,3,1,446,0.2109375,250,1,1,1223,0.2578125,250,2,1,1325,0.21875,250,3,1,1344,0.2578125,
10050080,1709,39,2,0.0,157,5,250,2,1,294,0.1206896551724138,114,1,1,317,0.20689655172413793,250,3,1,446,0.27586206896551724,181,2,1,600,0.1206896551724138,250,1,1,1223,0.27586206896551724,
10010138,493,80,1,0.0,227,5,26,1,1,168,0.19444444444444445,250,2,1,580,0.08333333333333333,250,2,1,733,0.2916666666666667,250,1,1,918,0.2777777777777778,250,0,0,2457,0.1527777777777778,
10010138,497,19,1,0.2,132,5,10,1,0,35,0.030303030303030304,15,2,1,88,0.015151515151515152,1,1,0,402,0.16666666666666666,250,2,1,591,0.4090909090909091,250,0,0,2457,0.3787878787878788,
10010138,556,85,1,0.0,258,5,84,2,1,167,0.14634146341463414,26,1,1,168,0.10975609756097561,229,1,1,289,0.23170731707317074,250,2,1,580,0.1951219512195122,250,0,0,2457,0.3170731707317073,
10010138,433,160,2,0.2,494,5,15,2,1,88,0.0423728813559322,1,1,0,402,0.1694915254237288,250,1,1,918,0.1864406779661017,250,2,1,1120,0.2542372881355932,250,3,1,1376,0.3474576271186441,
10010138,456,15,2,0.2,88,5,19,1,1,132,0.02,1,1,0,402,0.38,160,2,1,494,0.1,250,2,1,591,0.2,250,3,1,1376,0.3,
10010138,481,205,2,0.2,579,5,250,3,1,375,0.1440677966101695,250,2,2,411,0.22033898305084745,250,2,1,591,0.1016949152542373,250,3,1,983,0.2457627118644068,250,1,1,1005,0.288135593220339,
10010138,529,233,2,0.0,479,5,19,2,1,69,0.1206896551724138,179,2,1,314,0.20689655172413793,250,1,1,610,0.1810344827586207,250,3,1,936,0.23275862068965517,250,1,1,1005,0.25862068965517243,
10010138,532,179,2,0.2,314,5,233,2,1,479,0.27906976744186046,250,2,2,519,0.36046511627906974,250,3,1,737,0.10465116279069768,250,3,1,936,0.16279069767441862,250,1,1,1005,0.09302325581395349,
10010138,572,84,2,0.0,167,5,85,1,1,258,0.1935483870967742,229,1,1,289,0.1774193548387097,250,2,1,580,0.27419354838709675,250,2,1,600,0.1935483870967742,250,3,1,663,0.16129032258064516,
10030107,756,127,1,0.0,404,5,83,2,1,281,0.07692307692307693,250,1,1,674,0.25961538461538464,250,2,1,909,0.20192307692307693,234,1,1,924,0.3076923076923077,250,0,0,2426,0.15384615384615385,
10030107,719,39,2,0.0,140,5,11,2,1,81,0.04838709677419355,250,1,1,306,0.1935483870967742,250,2,1,578,0.1774193548387097,250,3,1,798,0.3064516129032258,234,1,1,924,0.27419354838709675,
10030107,736,11,2,0.0,81,5,39,2,1,140,0.06521739130434782,250,1,1,306,0.2391304347826087,250,2,1,325,0.2608695652173913,117,3,1,436,0.15217391304347827,250,3,1,798,0.2826086956521739,
10030107,840,12,2,0.0,60,5,60,1,1,352,0.25,250,1,1,544,0.2222222222222222,250,1,1,674,0.1388888888888889,250,2,1,936,0.1388888888888889,250,2,1,961,0.25,
10030107,923,7,2,0.2,26,5,105,3,1,334,0.25,153,2,1,373,0.08333333333333333,250,2,1,625,0.20833333333333334,250,1,1,973,0.16666666666666666,250,3,2,1151,0.2916666666666667,
10050074,417,86,1,0.2,229,5,112,1,1,274,0.11842105263157894,87,2,1,326,0.11842105263157894,250,1,1,680,0.23684210526315788,115,2,2,1146,0.32894736842105265,250,0,0,2711,0.19736842105263158,
10050074,367,87,2,0.2,326,5,86,1,1,229,0.1,243,3,1,557,0.26666666666666666,250,2,1,619,0.2,250,1,1,680,0.16666666666666666,115,2,2,1146,0.26666666666666666,
10050074,474,59,2,0.4,227,5,89,2,1,256,0.20512820512820512,83,2,2,360,0.1282051282051282,250,3,2,587,0.21794871794871795,250,3,1,626,0.1794871794871795,250,1,1,1221,0.2692307692307692,
10050074,516,169,2,0.8,452,5,58,2,2,459,0.10714285714285714,57,1,2,840,0.25,112,3,2,856,0.20535714285714285,249,1,1,904,0.23214285714285715,250,2,2,2143,0.20535714285714285,
10010164,1531,28,1,0.2,107,5,42,1,1,126,0.1,1,1,0,187,0.14,93,2,1,269,0.14,250,2,1,558,0.26,250,0,0,2605,0.36,
10010164,1537,28,1,0.2,182,5,1,1,0,187,0.075,170,1,1,562,0.15,250,2,1,875,0.3125,250,2,1,1051,0.0625,250,0,0,2605,0.4,
10010164,1491,93,2,0.2,269,5,28,1,1,107,0.08139534883720931,1,1,0,187,0.20930232558139536,250,2,1,558,0.1511627906976744,250,2,1,1051,0.20930232558139536,250,3,1,1078,0.3488372093023256,
10010164,1558,250,2,0.0,501,5,250,2,1,315,0.13392857142857142,250,3,1,620,0.24107142857142858,250,1,1,763,0.23214285714285715,250,3,1,769,0.1875,250,2,1,1022,0.20535714285714285,
10010164,1644,98,2,0.0,142,5,24,1,1,55,0.17857142857142858,127,1,1,202,0.17857142857142858,123,1,1,410,0.23214285714285715,250,2,1,471,0.25,250,2,1,586,0.16071428571428573,
10030100,506,250,1,0.0,575,5,250,2,1,541,0.22950819672131148,250,2,1,551,0.16393442622950818,250,1,1,679,0.09016393442622951,250,1,1,1151,0.22950819672131148,250,0,0,2132,0.28688524590163933,
10030100,436,96,2,0.0,485,5,88,2,1,167,0.07407407407407407,73,3,1,341,0.12037037037037036,250,1,1,1151,0.26851851851851855,250,2,1,1404,0.21296296296296297,250,3,1,1683,0.32407407407407407,
10030100,451,88,2,0.0,167,5,96,2,1,485,0.125,250,2,1,551,0.265625,250,3,1,1093,0.234375,250,1,1,1151,0.109375,250,3,1,1683,0.265625,
10030100,636,155,2,0.0,443,5,84,3,1,244,0.10784313725490197,250,2,1,817,0.2647058823529412,250,1,1,905,0.27450980392156865,250,2,1,963,0.27450980392156865,250,1,1,1122,0.0784313725490196,
10050073,1036,46,1,0.4,184,5,31,1,2,648,0.08571428571428572,250,2,1,662,0.11428571428571428,90,2,2,1429,0.32857142857142857,250,1,1,1479,0.17142857142857143,250,0,0,2409,0.3,
10050073,1081,148,1,0.2,371,5,65,2,1,205,0.14444444444444443,124,1,1,348,0.14444444444444443,31,1,2,648,0.16666666666666666,250,2,1,1104,0.26666666666666666,250,0,0,2409,0.2777777777777778,
10050073,952,46,2,0.6,252,5,1,1,0,529,0.2631578947368421,1,1,0,622,0.21052631578947367,8,2,2,981,0.13157894736842105,250,2,1,1133,0.14473684210526316,250,3,1,1237,0.25,
10050073,1077,67,2,0.8,304,5,1,1,0,274,0.18292682926829268,124,1,1,348,0.18292682926829268,136,2,2,776,0.15853658536585366,4,2,2,908,0.23170731707317074,136,3,2,1346,0.24390243902439024,
10030109,1381,33,1,0.2,107,5,184,2,1,229,0.10416666666666667,79,1,1,347,0.20833333333333334,1,1,0,384,0.14583333333333334,250,2,1,456,0.3333333333333333,250,0,0,2415,0.20833333333333334,
10030109,1382,79,1,0.2,347,5,33,1,1,107,0.10869565217391304,184,2,1,229,0.18478260869565216,250,1,1,720,0.08695652173913043,171,2,2,883,0.32608695652173914,250,0,0,2415,0.29347826086956524,
10030109,1434,149,1,0.6,384,5,165,2,2,724,0.24489795918367346,230,1,1,731,0.16326530612244897,165,2,2,1129,0.10204081632653061,164,1,2,1889,0.30612244897959184,250,0,0,2415,0.1836734693877551,
10030109,1504,107,1,0.0,272,5,142,2,1,419,0.12195121951219512,230,1,1,731,0.2073170731707317,250,1,1,1012,0.23170731707317074,250,2,1,1135,0.1951219512195122,250,0,0,2415,0.24390243902439024,
10030109,1507,75,2,0.2,160,5,22,1,1,86,0.08823529411764706,168,2,1,556,0.11764705882352941,250,1,1,1012,0.27941176470588236,250,2,1,1021,0.19117647058823528,250,1,2,1027,0.3235294117647059,
10030109,1550,168,2,0.2,556,5,75,2,1,160,0.06557377049180328,250,2,1,845,0.21311475409836064,250,3,2,971,0.2786885245901639,250,1,1,1012,0.21311475409836064,250,2,1,1021,0.22950819672131148,
10010190,279,60,1,0.0,186,5,77,2,1,187,0.078125,51,1,1,230,0.15625,250,1,1,1267,0.296875,250,2,1,1368,0.203125,250,0,0,2477,0.265625,
10010190,120,140,2,0.0,262,5,50,3,1,247,0.23076923076923078,222,2,1,377,0.11538461538461539,250,2,1,758,0.24358974358974358,250,1,1,805,0.19230769230769232,250,3,1,987,0.21794871794871795,
10010190,228,71,2,0.0,208,5,36,3,1,116,0.08108108108108109,250,2,1,601,0.2972972972972973,250,3,1,699,0.33783783783783783,250,2,1,982,0.20270270270270271,250,1,1,1266,0.08108108108108109,
10010190,302,77,2,0.0,187,5,60,1,1,186,0.06944444444444445,90,3,1,361,0.1388888888888889,250,2,1,457,0.09722222222222222,250,1,1,1267,0.3333333333333333,250,2,1,1368,0.3611111111111111,
10010190,346,222,2,0.0,603,5,59,3,1,112,0.05303030303030303,87,2,1,340,0.1590909090909091,250,2,1,1061,0.32575757575757575,250,3,1,1088,0.20454545454545456,250,1,1,1267,0.25757575757575757,
10010190,359,87,2,0.0,340,5,59,3,1,112,0.09375,249,3,1,201,0.19791666666666666,250,2,1,549,0.25,222,2,1,603,0.21875,250,1,1,1267,0.23958333333333334,
10050087,1274,237,1,0.2,455,5,227,1,2,640,0.2545454545454545,250,2,1,690,0.2,250,1,1,1290,0.07272727272727272,250,2,1,1651,0.2545454545454545,250,0,0,2221,0.21818181818181817,
10050087,1165,194,2,0.2,628,5,250,3,1,526,0.17692307692307693,250,2,1,699,0.13846153846153847,250,2,1,1186,0.3,250,1,2,1692,0.2153846153846154,250,3,1,1923,0.16923076923076924,
10050087,1209,92,2,0.4,236,5,117,2,2,321,0.16216216216216217,96,3,1,334,0.28378378378378377,250,2,1,667,0.17567567567567569,250,3,1,1328,0.13513513513513514,250,1,2,1692,0.24324324324324326,
10050087,1292,104,2,0.0,189,5,250,2,1,506,0.19444444444444445,250,3,1,569,0.3055555555555556,250,1,1,608,0.09722222222222222,250,2,1,667,0.25,250,3,1,776,0.1527777777777778,
10030136,860,16,1,0.2,108,5,28,1,2,417,0.08928571428571429,250,2,1,513,0.21428571428571427,181,2,1,524,0.19642857142857142,250,1,1,759,0.08928571428571429,250,0,0,2254,0.4107142857142857,
10030136,929,179,1,0.0,344,5,250,2,1,548,0.29411764705882354,250,2,1,743,0.09803921568627451,250,1,1,759,0.058823529411764705,250,1,1,1379,0.17647058823529413,250,0,0,2254,0.37254901960784315,
10050045,1709,58,1,0.2,252,5,1,1,0,135,0.1875,76,2,1,218,0.2,162,2,1,279,0.1625,250,1,1,1271,0.1625,250,0,0,2265,0.2875,
10050045,37,5,2,0.0,28,5,250,3,1,515,0.21428571428571427,179,2,1,532,0.25,250,2,1,862,0.17857142857142858,250,1,1,868,0.10714285714285714,250,3,1,1019,0.25,
10050045,1662,218,2,0.0,519,5,162,2,1,279,0.10377358490566038,104,3,1,284,0.18867924528301888,250,2,1,936,0.16037735849056603,250,3,1,950,0.19811320754716982,250,1,1,1712,0.3490566037735849,
10050045,1668,76,2,0.2,218,5,58,1,1,252,0.21621621621621623,162,2,1,279,0.24324324324324326,104,3,1,284,0.06756756756756757,250,2,2,776,0.36486486486486486,250,1,1,1271,0.10810810810810811,
10050045,1710,250,2,0.0,544,5,250,2,1,527,0.1206896551724138,246,3,1,627,0.1810344827586207,250,2,1,651,0.13793103448275862,250,3,1,1020,0.23275862068965517,250,1,1,1712,0.3275862068965517,
